"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2017","Åland","Million euro","1,392.06",""
"2017","Extra-Regio NUTS 1","Million euro","58.88",""
"2017","Extra-Regio NUTS 2","Million euro","58.88",""
"2017","Sweden","Million euro","479,605.4",""
"2017","Östra Sverige","Million euro","218,078.9",""
"2017","Stockholm","Million euro","148,610.52",""
"2017","Östra Mellansverige","Million euro","69,468.38",""
"2017","Södra Sverige","Million euro","190,189.08",""
"2017","Småland med öarna","Million euro","35,580.14",""
"2017","Sydsverige","Million euro","60,749.75",""
"2017","Västsverige","Million euro","93,859.18",""
"2017","Norra Sverige","Million euro","71,228.89",""
"2017","Norra Mellansverige","Million euro","32,453.2",""
"2017","Mellersta Norrland","Million euro","15,273.87",""
"2017","Övre Norrland","Million euro","23,501.82",""
"2017","Extra-Regio NUTS 1","Million euro","108.53",""
"2017","Extra-Regio NUTS 2","Million euro","108.53",""
"2017","United Kingdom","Million euro","2,363,109.27",""
"2017","North East (UK)","Million euro","68,085.97",""
"2017","Tees Valley and Durham","Million euro","28,379.93",""
"2017","Northumberland and Tyne and Wear","Million euro","39,704.77",""
"2017","North West (UK)","Million euro","227,112.34",""
"2017","Cumbria","Million euro","15,020.45",""
"2017","Greater Manchester","Million euro","87,935.8",""
"2017","Lancashire","Million euro","42,531.5",""
"2017","Cheshire","Million euro","40,057.95",""
"2017","Merseyside","Million euro","41,566.65",""
"2017","Yorkshire and The Humber","Million euro","153,401.06",""
"2017","East Yorkshire and Northern Lincolnshire","Million euro","25,329.26",""
"2017","North Yorkshire","Million euro","25,981.87",""
"2017","South Yorkshire","Million euro","33,957.89",""
"2017","West Yorkshire","Million euro","68,132.04",""
"2017","East Midlands (UK)","Million euro","135,406.72",""
"2017","Derbyshire and Nottinghamshire","Million euro","60,413.23",""
"2017","Leicestershire, Rutland and Northamptonshire","Million euro","56,233.92",""
"2017","Lincolnshire","Million euro","18,759.57",""
"2017","West Midlands (UK)","Million euro","173,962.36",""
"2017","Herefordshire, Worcestershire and Warwickshire","Million euro","45,849.61",""
"2017","Shropshire and Staffordshire","Million euro","42,828.38",""
"2017","West Midlands","Million euro","85,284.37",""
"2017","East of England","Million euro","203,314.82",""
"2017","East Anglia","Million euro","79,148.49",""
"2017","Bedfordshire and Hertfordshire","Million euro","70,851.28",""
"2017","Essex","Million euro","53,315.05",""
"2017","London","Million euro","557,024.81",""
"2017","Inner London - West","Million euro","244,437.43",""
"2017","Inner London - East","Million euro","135,624.26",""
"2017","Outer London - East and North East","Million euro","47,170.2",""
"2017","Outer London - South","Million euro","40,093.78",""
"2017","Outer London - West and North West","Million euro","89,699.14",""
"2017","South East (UK)","Million euro","346,840.87",""
"2017","Berkshire, Buckinghamshire and Oxfordshire","Million euro","117,075.83",""
"2017","Surrey, East and West Sussex","Million euro","106,031.23",""
"2017","Hampshire and Isle of Wight","Million euro","70,613.27",""
"2017","Kent","Million euro","53,121.82",""
"2017","South West (UK)","Million euro","173,725.63",""
"2017","Gloucestershire, Wiltshire and Bristol/Bath area","Million euro","90,949.35",""
"2017","Dorset and Somerset","Million euro","37,482.03",""
"2017","Cornwall and Isles of Scilly","Million euro","13,722.89",""
"2017","Devon","Million euro","31,572.63",""
"2017","Wales","Million euro","80,599.6",""
"2017","West Wales and The Valleys","Million euro","44,228.31",""
"2017","East Wales","Million euro","36,372.58",""
"2017","Scotland","Million euro","176,785.26",""
"2017","North Eastern Scotland","Million euro","22,610.01",""
"2017","Highlands and Islands","Million euro","15,417.14",""
"2017","Eastern Scotland","Million euro","71,369.54",""
"2017","West Central Scotland","Million euro","46,955.22",""
"2017","Southern Scotland","Million euro","20,433.34",""
"2017","Northern Ireland (UK)","Million euro","53,962.55",""
"2017","Northern Ireland (UK)","Million euro","53,962.55",""
"2017","Extra-Regio NUTS 1","Million euro","12,887.29",""
"2017","Extra-Regio NUTS 2","Million euro","12,887.29",""
"2017","Norway","Million euro","353,316.39",""
"2017","Norge","Million euro","299,514.01",""
"2017","Oslo og Akershus","Million euro","97,400.29",""
"2017","Hedmark og Oppland","Million euro","16,864.43",""
"2017","Sør-Østlandet","Million euro","43,464.19",""
"2017","Agder og Rogaland","Million euro","41,649.1",""
"2017","Vestlandet","Million euro","50,130.44",""
"2017","Trøndelag","Million euro","24,587.91",""
"2017","Nord-Norge","Million euro","25,417.65",""
"2017","Extra-Regio level 1","Million euro","53,802.38",""
"2017","Extra-Regio level 2","Million euro","53,802.38",""
"2017","Montenegro","Million euro","4,299.09",""
"2017","Crna Gora","Million euro","4,299.09",""
"2017","Crna Gora","Million euro","4,299.09",""
"2017","North Macedonia","Million euro","10,038.31",""
"2017","Severna Makedonija","Million euro","10,038.31",""
"2017","Severna Makedonija","Million euro","10,038.31",""
"2017","Albania","Million euro","11,563.78","p"
"2017","Shqipëria","Million euro","11,563.78","p"
"2017","Veri","Million euro","2,691.68","p"
"2017","Qender","Million euro","5,651.39","p"
"2017","Jug","Million euro","3,220.71","p"
"2017","Serbia","Million euro","39,183.27",""
"2017","Srbija - sever","Million euro","26,224.78",""
"2017","Beogradski region","Million euro","15,832.18",""
"2017","Region Vojvodine","Million euro","10,392.6",""
"2017","Srbija - jug","Million euro","12,932.92",""
"2017","Region Sumadije i Zapadne Srbije","Million euro","7,526.98",""
"2017","Region Juzne i Istocne Srbije","Million euro","5,405.94",""
"2017","Extra-Regio level 1","Million euro","25.56",""
"2017","Extra-Regio level 2","Million euro","25.56",""
"2017","Turkey","Million euro","754,902.24",""
"2017","Istanbul","Million euro","236,007.34",""
"2017","Istanbul","Million euro","236,007.34",""
"2017","Bati Marmara","Million euro","32,310.54",""
"2017","Tekirdag, Edirne, Kirklareli","Million euro","17,980.56",""
"2017","Balikesir, Çanakkale","Million euro","14,329.98",""
"2017","Ege","Million euro","94,614.21",""
"2017","Izmir","Million euro","46,535.97",""
"2017","Aydin, Denizli, Mugla","Million euro","24,602.23",""
"2017","Manisa, Afyonkarahisar, Kütahya, Usak","Million euro","23,476.01",""
"2017","Dogu Marmara","Million euro","88,102.45",""
"2017","Bursa, Eskisehir, Bilecik","Million euro","41,690.39",""
"2017","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Million euro","46,412.06",""
"2017","Bati Anadolu","Million euro","86,094.28",""
"2017","Ankara","Million euro","67,990.32",""
"2017","Konya, Karaman","Million euro","18,103.97",""
"2017","Akdeniz","Million euro","74,770.99",""
"2017","Antalya, Isparta, Burdur","Million euro","26,995.98",""
"2017","Adana, Mersin","Million euro","28,693.38",""
"2017","Hatay, Kahramanmaras, Osmaniye","Million euro","19,081.63",""
"2017","Orta Anadolu","Million euro","27,496.31",""
"2017","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Million euro","10,164.01",""
"2017","Kayseri, Sivas, Yozgat","Million euro","17,332.29",""
"2017","Bati Karadeniz","Million euro","28,862.27",""
"2017","Zonguldak, Karabük, Bartin","Million euro","6,951.13",""
"2017","Kastamonu, Çankiri, Sinop","Million euro","4,945.23",""
"2017","Samsun, Tokat, Çorum, Amasya","Million euro","16,965.92",""
"2017","Dogu Karadeniz","Million euro","17,318.33",""
"2017","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Million euro","17,318.33",""
"2017","Kuzeydogu Anadolu","Million euro","11,129.26",""
"2017","Erzurum, Erzincan, Bayburt","Million euro","6,490.98",""
"2017","Agri, Kars, Igdir, Ardahan","Million euro","4,638.28",""
"2017","Ortadogu Anadolu","Million euro","17,468.64",""
"2017","Malatya, Elazig, Bingöl, Tunceli","Million euro","9,620.71",""
"2017","Van, Mus, Bitlis, Hakkari","Million euro","7,847.93",""
"2017","Güneydogu Anadolu","Million euro","40,727.61",""
"2017","Gaziantep, Adiyaman, Kilis","Million euro","16,940.72",""
"2017","Sanliurfa, Diyarbakir","Million euro","14,032.33",""
"2017","Mardin, Batman, Sirnak, Siirt","Million euro","9,754.56",""
"2018","European Union - 27 countries (from 2020)","Million euro","13,483,857.12",""
"2018","European Union - 28 countries (2013-2020)","Million euro","15,907,594.12",""
"2018","Belgium","Million euro","459,819.8",""
"2018","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million euro","83,986.59",""
"2018","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million euro","83,986.59",""
"2018","Vlaams Gewest","Million euro","269,886.01",""
"2018","Prov. Antwerpen","Million euro","88,015.24",""
"2018","Prov. Limburg (BE)","Million euro","28,707.3",""
"2018","Prov. Oost-Vlaanderen","Million euro","56,414.76",""
"2018","Prov. Vlaams-Brabant","Million euro","49,832.44",""
"2018","Prov. West-Vlaanderen","Million euro","46,916.27",""
"2018","Région wallonne","Million euro","105,694.66",""
"2018","Prov. Brabant wallon","Million euro","19,299.01",""
"2018","Prov. Hainaut","Million euro","34,239.08",""
"2018","Prov. Liège","Million euro","31,638.95",""
"2018","Prov. Luxembourg (BE)","Million euro","7,056.22",""
"2018","Prov. Namur","Million euro","13,461.4",""
"2018","Extra-Regio NUTS 1","Million euro","252.54",""
"2018","Extra-Regio NUTS 2","Million euro","252.54",""
"2018","Bulgaria","Million euro","56,086.92","p"
"2018","Severna i yugoiztochna Bulgaria","Million euro","20,952.4","p"
"2018","Severozapaden","Million euro","3,923.85","p"
"2018","Severen tsentralen","Million euro","4,301.22","p"
"2018","Severoiztochen","Million euro","5,955.31","p"
"2018","Yugoiztochen","Million euro","6,772.02","p"
"2018","Yugozapadna i yuzhna tsentralna Bulgaria","Million euro","35,134.52","p"
"2018","Yugozapaden","Million euro","27,191.6","p"
"2018","Yuzhen tsentralen","Million euro","7,942.91","p"
"2018","Czechia","Million euro","207,570.32",""
"2018","Cesko","Million euro","207,570.32",""
"2018","Praha","Million euro","53,612.1",""
"2018","Strední Cechy","Million euro","24,063.34",""
"2018","Jihozápad","Million euro","20,561.44",""
"2018","Severozápad","Million euro","15,212.99",""
"2018","Severovýchod","Million euro","24,652.11",""
"2018","Jihovýchod","Million euro","30,482.28",""
"2018","Strední Morava","Million euro","19,345.06",""
"2018","Moravskoslezsko","Million euro","19,641",""
"2018","Denmark","Million euro","301,340.9",""
"2018","Danmark","Million euro","297,845.68",""
"2018","Hovedstaden","Million euro","122,243.86",""
"2018","Sjælland","Million euro","29,903.26",""
"2018","Syddanmark","Million euro","57,351.64",""
"2018","Midtjylland","Million euro","62,242.68",""
"2018","Nordjylland","Million euro","26,104.24",""
"2018","Extra-Regio NUTS 1","Million euro","3,495.22",""
"2018","Extra-Regio NUTS 2","Million euro","3,495.22",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","3,344,370","e"
"2018","Baden-Württemberg","Million euro","504,276.1","e"
"2018","Stuttgart","Million euro","213,361.65","e"
"2018","Karlsruhe","Million euro","123,302.15","e"
"2018","Freiburg","Million euro","86,859.14","e"
"2018","Tübingen","Million euro","80,753.16","e"
"2018","Bayern","Million euro","617,146.23","e"
"2018","Oberbayern","Million euro","273,695.47","e"
"2018","Niederbayern","Million euro","48,465.84","e"
"2018","Oberpfalz","Million euro","47,273.39","e"
"2018","Oberfranken","Million euro","40,594.82","e"
"2018","Mittelfranken","Million euro","78,647.47","e"
"2018","Unterfranken","Million euro","53,689.63","e"
"2018","Schwaben","Million euro","74,779.63","e"
"2018","Berlin","Million euro","145,698.09","e"
"2018","Berlin","Million euro","145,698.09","e"
"2018","Brandenburg","Million euro","72,872.45","e"
"2018","Brandenburg","Million euro","72,872.45","e"
"2018","Bremen","Million euro","33,707.61","e"
"2018","Bremen","Million euro","33,707.61","e"
"2018","Hamburg","Million euro","119,045.59","e"
"2018","Hamburg","Million euro","119,045.59","e"
"2018","Hessen","Million euro","289,043.61","e"
"2018","Darmstadt","Million euro","207,712.89","e"
"2018","Gießen","Million euro","35,924.61","e"
"2018","Kassel","Million euro","45,406.1","e"
"2018","Mecklenburg-Vorpommern","Million euro","44,450.17","e"
"2018","Mecklenburg-Vorpommern","Million euro","44,450.17","e"
"2018","Niedersachsen","Million euro","292,532.51","e"
"2018","Braunschweig","Million euro","70,732.9","e"
"2018","Hannover","Million euro","82,753.09","e"
"2018","Lüneburg","Million euro","48,437.61","e"
"2018","Weser-Ems","Million euro","90,608.92","e"
"2018","Nordrhein-Westfalen","Million euro","697,071.85","e"
"2018","Düsseldorf","Million euro","215,671.85","e"
"2018","Köln","Million euro","190,785.37","e"
"2018","Münster","Million euro","88,112.82","e"
"2018","Detmold","Million euro","77,738.8","e"
"2018","Arnsberg","Million euro","124,763.03","e"
"2018","Rheinland-Pfalz","Million euro","147,020.64","e"
"2018","Koblenz","Million euro","51,765.73","e"
"2018","Trier","Million euro","16,751","e"
"2018","Rheinhessen-Pfalz","Million euro","78,503.9","e"
"2018","Saarland","Million euro","35,447.81","e"
"2018","Saarland","Million euro","35,447.81","e"
"2018","Sachsen","Million euro","124,599.66","e"
"2018","Dresden","Million euro","49,605.3","e"
"2018","Chemnitz","Million euro","41,497.84","e"
"2018","Leipzig","Million euro","33,496.51","e"
"2018","Sachsen-Anhalt","Million euro","62,686.05","e"
"2018","Sachsen-Anhalt","Million euro","62,686.05","e"
"2018","Schleswig-Holstein","Million euro","95,903.39","e"
"2018","Schleswig-Holstein","Million euro","95,903.39","e"
"2018","Thüringen","Million euro","62,868.48","e"
"2018","Thüringen","Million euro","62,868.48","e"
"2018","Estonia","Million euro","26,035.85",""
"2018","Eesti","Million euro","26,035.85",""
"2018","Eesti","Million euro","26,035.85",""
"2018","Ireland","Million euro","324,038.2",""
"2018","Éire/Ireland","Million euro","324,038.2",""
"2018","Northern and Western","Million euro","21,796.62","e"
"2018","Southern","Million euro","126,936.18","e"
"2018","Eastern and Midland","Million euro","175,305.37","e"
"2018","Greece","Million euro","184,713.6","p"
"2018","Voreia Ellada","Million euro","40,764.2","p"
"2018","Anatoliki Makedonia, Thraki","Million euro","7,165.97","p"
"2018","Kentriki Makedonia","Million euro","25,557.99","p"
"2018","Dytiki Makedonia","Million euro","3,963.1","p"
"2018","Ipeiros","Million euro","4,077.13","p"
"2018","Kentriki Ellada","Million euro","38,248.9","p"
"2018","Thessalia","Million euro","9,657.91","p"
"2018","Ionia Nisia","Million euro","3,256.91","p"
"2018","Dytiki Ellada","Million euro","8,321.79","p"
"2018","Sterea Ellada","Million euro","8,767.06","p"
"2018","Peloponnisos","Million euro","8,245.23","p"
"2018","Attiki","Million euro","87,378.14","p"
"2018","Attiki","Million euro","87,378.14","p"
"2018","Nisia Aigaiou, Kriti","Million euro","18,322.37","p"
"2018","Voreio Aigaio","Million euro","2,549.3","p"
"2018","Notio Aigaio","Million euro","6,387.29","p"
"2018","Kriti","Million euro","9,385.78","p"
"2018","Spain","Million euro","1,202,193","p"
"2018","Noroeste (ES)","Million euro","99,712.02","p"
"2018","Galicia","Million euro","62,570.02","p"
"2018","Principado de Asturias","Million euro","23,340.69","p"
"2018","Cantabria","Million euro","13,801.32","p"
"2018","Noreste (ES)","Million euro","138,003.22","p"
"2018","País Vasco","Million euro","72,170.17","p"
"2018","Comunidad Foral de Navarra","Million euro","20,282.08","p"
"2018","La Rioja","Million euro","8,512.84","p"
"2018","Aragón","Million euro","37,038.14","p"
"2018","Comunidad de Madrid","Million euro","230,794.7","p"
"2018","Comunidad de Madrid","Million euro","230,794.7","p"
"2018","Centro (ES)","Million euro","119,299.06","p"
"2018","Castilla y León","Million euro","57,925.75","p"
"2018","Castilla-la Mancha","Million euro","41,345.38","p"
"2018","Extremadura","Million euro","20,027.93","p"
"2018","Este (ES)","Million euro","372,202.39","p"
"2018","Cataluña","Million euro","228,681.96","p"
"2018","Comunidad Valenciana","Million euro","110,978.5","p"
